relative_time_s,throughput,processed_count,drop_rate,avg_delay_processed
39,281.6,281.0,0.0014696982795884845,2.780287544483986
40,264.2,263.8,0.0014324233232221098,2.766852160727824
41,327.0,326.8,0.0014760147601476014,2.8205722154222768
42,352.8,352.6,0.0014619883040935672,2.79943221781055
43,373.0,372.6,0.0013918960717599752,2.795591519055287
44,381.6,381.4,0.0013502362913509864,2.790939695857367
45,424.4,424.0,0.0013835287264253988,2.775851415094339
46,366.2,365.6,0.0013472310855846274,2.7286564551422323
47,329.8,329.0,0.0013856172925038105,2.747884498480243
48,328.6,328.0,0.001422475106685633,2.7777798780487806
49,306.4,305.8,0.0014686248331108145,2.7866258992805757
50,240.4,239.8,0.0014308012486992717,2.8113319432860715
51,266.0,265.4,0.0014070994563479373,2.8633587038432555
52,261.6,261.2,0.0014709644410335124,2.87035528330781
53,223.2,222.6,0.0014913316348723047,2.8458319856244385
54,213.8,213.2,0.0014734774066797642,2.846382739212008
55,254.0,253.6,0.0015158864904195974,2.838178233438486
56,206.0,205.8,0.0014966475095785441,2.7989533527696793
57,215.2,214.8,0.0014787649355258489,2.7766201117318436
58,232.4,232.2,0.0014600245284120774,2.7752230835486644
59,212.0,211.6,0.0014973508408200875,2.7749413988657845
60,283.2,282.6,0.0014727540500736377,2.7735845718329792
61,315.2,314.4,0.0015199279441567215,2.7769980916030534
62,340.2,339.6,0.0015282174435105338,2.785236160188457
63,354.0,353.4,0.001550885074068132,2.7893061686474248
64,411.4,410.8,0.0015211119853134015,2.7842020447906526
65,354.2,353.8,0.001492998352553542,2.7953911814584513
66,377.6,377.0,0.0015135462388375966,2.8222424403183024
67,365.8,365.0,0.0014930572836311152,2.8328630136986304
68,332.2,331.4,0.0015543789770243357,2.8609263729631866
69,321.2,320.6,0.0015794007849143294,2.859217092950718
70,281.6,280.8,0.0015650936684847047,2.8674116809116814
71,237.0,236.6,0.0015401129416157185,2.871776838546069
72,224.4,223.8,0.0015813217989860938,2.86850491510277
73,222.2,221.6,0.0015616388021311776,2.844904332129964
74,191.8,191.2,0.0016351744186046512,2.834760460251046
75,217.0,216.6,0.0016219138583528565,2.8006417359187443
76,210.8,210.2,0.0016081479496113642,2.7342045670789723
77,218.0,217.6,0.0015939077304524926,2.6993170955882353
78,243.4,242.8,0.0016209585560325944,2.671299011532125
79,268.6,267.8,0.0016445944776248592,2.6844615384615382
80,298.4,297.6,0.001665741254858412,2.6811989247311825
81,330.0,329.4,0.0016857010409203927,2.6749969641772915
82,350.8,350.2,0.0016612675471384666,2.7078697886921756
83,364.2,363.8,0.0016342539630658604,2.7439813084112146
84,375.4,375.2,0.0016492357200321801,2.761868869936034
85,305.6,305.4,0.0016247919473725925,2.7809443352979697
86,364.0,363.6,0.0016011872217449035,2.841586908690869
87,353.4,353.2,0.0016011872217449035,2.8497463193657984
88,336.4,336.2,0.0015972010952236082,2.8597911957168347
89,308.4,308.2,0.0015773463026251548,2.8746301103179754
90,350.2,350.0,0.001560410164957646,2.867377142857143
91,256.4,256.4,0.0015470752909974952,2.864146645865835
92,190.2,190.2,0.0015352560587783748,2.8567150368033647
93,208.2,208.2,0.001522953078540866,2.8642785782901057
94,199.0,199.0,0.001522953078540866,2.854515577889447
95,198.6,198.6,0.0015023071144972637,2.8405307150050354
96,206.0,205.8,0.0014923782112781154,2.8108532555879493
97,263.4,263.2,0.0014814814814814814,2.799376899696049
98,248.8,248.4,0.001503076062639821,2.7427512077294685
99,275.6,275.0,0.0014881467381899984,2.7299585454545454
100,298.2,297.6,0.0015067977124071093,2.754986559139785
101,315.6,315.2,0.0015243386064157718,2.7356421319796955
102,337.0,336.2,0.0015079923595053785,2.744003569303986
103,357.2,356.6,0.0014907573047107932,2.7466814357823894
104,371.8,371.4,0.0015369522563767168,2.7702089391491653
105,381.0,380.6,0.0015167650950398553,2.7730693641618496
106,376.2,375.6,0.0014977692797960484,2.807722577209798
107,340.8,340.6,0.0014805014805014806,2.804638872577804
108,346.4,345.8,0.0014968659369445224,2.8219757085020243
109,322.4,321.8,0.0014868046090942882,2.8022144188937226
110,298.0,297.4,0.0015281640636938781,2.7798056489576326
111,279.2,278.8,0.0015155189136760426,2.7655
112,278.0,277.6,0.0015043928270550007,2.7801080691642652
113,231.8,231.8,0.0014941876101963363,2.765559965487489
114,177.2,177.2,0.0014848250876046802,2.7736896162528217
115,215.8,215.8,0.0014758840545486746,2.802271547729379
116,219.8,219.6,0.0014758840545486746,2.8027641165755917
117,194.4,194.2,0.0014570887367040652,2.7939814624098864
118,205.8,205.4,0.0014756090504021758,2.8224371957156764
119,303.6,303.2,0.0014720314033366045,2.8183040897097618
120,240.0,239.2,0.0014896725585126192,2.80948745819398
121,236.8,236.2,0.0014690925528308284,2.8236003386960205
122,275.0,274.25,0.0015204843024074334,2.825123974475843
123,279.6666666666667,279.0,0.001510658535220724,2.822820788530466
