task_id,window_end,trigger_ts,count_actual,count_expected,loss_network,lag_system,current_wm
2,1765433310000,1765433311766.0,123,388,265,1766.0,1765433310022
2,1765433311000,1765433312707.0,121,379,258,1707.0,1765433311025
2,1765433312000,1765433313830.0,115,349,234,1830.0,1765433312027
2,1765433313000,1765433314749.0,117,358,241,1749.0,1765433313057
2,1765433314000,1765433315756.0,112,337,225,1756.0,1765433314075
2,1765433315000,1765433316775.0,96,286,190,1775.0,1765433315046
2,1765433316000,1765433317705.0,75,235,160,1705.0,1765433316040
2,1765433317000,1765433318727.0,70,214,144,1727.0,1765433317099
2,1765433318000,1765433319745.0,74,226,152,1745.0,1765433318060
2,1765433319000,1765433320852.0,66,196,130,1852.0,1765433319049
2,1765433320000,1765433321776.0,62,187,125,1776.0,1765433320010
2,1765433321000,1765433322718.0,63,190,127,1718.0,1765433321019
2,1765433322000,1765433323764.0,70,211,141,1764.0,1765433322053
2,1765433323000,1765433324745.0,83,262,179,1745.0,1765433323039
2,1765433324000,1765433325708.0,92,295,203,1708.0,1765433324036
2,1765433325000,1765433326635.0,101,307,206,1635.0,1765433325043
2,1765433326000,1765433327714.0,105,328,223,1714.0,1765433326075
2,1765433327000,1765433328775.0,106,334,228,1775.0,1765433327020
2,1765433328000,1765433329668.0,116,352,236,1668.0,1765433328016
2,1765433329000,1765433330715.0,131,397,266,1715.0,1765433329053
2,1765433330000,1765433331657.0,136,409,273,1657.0,1765433330015
2,1765433331000,1765433332768.0,130,397,267,1768.0,1765433331027
2,1765433332000,1765433333803.0,122,373,251,1803.0,1765433332033
2,1765433333000,1765433334733.0,109,328,219,1733.0,1765433333006
2,1765433334000,1765433335836.0,108,328,220,1836.0,1765433334075
2,1765433335000,1765433336668.0,109,325,216,1668.0,1765433335057
2,1765433336000,1765433337688.0,92,277,185,1688.0,1765433336030
2,1765433337000,1765433338714.0,81,244,163,1714.0,1765433337107
2,1765433338000,1765433339800.0,76,229,153,1800.0,1765433338024
2,1765433339000,1765433340745.0,71,214,143,1745.0,1765433339121
2,1765433340000,1765433341667.0,69,205,136,1667.0,1765433340024
2,1765433341000,1765433342891.0,71,214,143,1891.0,1765433341173
2,1765433342000,1765433343720.0,75,232,157,1720.0,1765433342121
2,1765433343000,1765433344734.0,83,250,167,1734.0,1765433343008
2,1765433344000,1765433345770.0,84,262,178,1770.0,1765433344076
2,1765433345000,1765433346790.0,88,277,189,1790.0,1765433345063
2,1765433346000,1765433347710.0,101,316,215,1710.0,1765433346017
2,1765433347000,1765433348743.0,117,358,241,1743.0,1765433347091
2,1765433348000,1765433349670.0,124,379,255,1670.0,1765433348024
2,1765433349000,1765433350690.0,135,415,280,1690.0,1765433349042
2,1765433350000,1765433351805.0,140,436,296,1805.0,1765433350135
2,1765433351000,1765433352735.0,138,424,286,1735.0,1765433351071
2,1765433352000,1765433353854.0,131,400,269,1854.0,1765433352058
2,1765433353000,1765433354774.0,121,373,252,1774.0,1765433353037
2,1765433354000,1765433368824.0,111,334,223,14824.0,9223372036854775807
2,1765433355000,1765433368879.0,93,280,187,13879.0,9223372036854775807
2,1765433356000,1765433368885.0,61,184,123,12885.0,9223372036854775807
2,1765433357000,1765433368891.0,19,55,36,11891.0,9223372036854775807
