task_id,window_end,trigger_ts,count_actual,count_expected,loss_network,lag_system,current_wm
2,1765432402000,1765432404449,66,202,136,2449,1765432402149
2,1765432403000,1765432405305,66,199,133,2305,1765432403022
2,1765432404000,1765432406305,71,220,149,2305,1765432404010
2,1765432405000,1765432407425,66,205,139,2425,1765432405180
2,1765432406000,1765432408321,70,217,147,2321,1765432406001
2,1765432407000,1765432409276,82,259,177,2276,1765432407007
2,1765432408000,1765432410307,96,298,202,2307,1765432408026
2,1765432409000,1765432411406,109,325,216,2406,1765432409017
2,1765432410000,1765432412239,117,349,232,2239,1765432410054
2,1765432411000,1765432413349,125,379,254,2349,1765432411039
2,1765432412000,1765432414208,122,376,254,2208,1765432412024
2,1765432413000,1765432415444,119,370,251,2444,1765432413071
2,1765432414000,1765432416240,133,406,273,2240,1765432414004
2,1765432415000,1765432417368,139,415,276,2368,1765432415127
2,1765432416000,1765432418297,119,358,239,2297,1765432416067
2,1765432417000,1765432419302,100,301,201,2302,1765432417011
2,1765432418000,1765432420342,93,286,193,2342,1765432418038
2,1765432419000,1765432421285,86,268,182,2285,1765432419117
2,1765432420000,1765432422366,70,220,150,2366,1765432420063
2,1765432421000,1765432423205,61,193,132,2205,1765432421025
2,1765432422000,1765432424327,58,178,120,2327,1765432422021
2,1765432423000,1765432425345,62,184,122,2345,1765432423016
2,1765432424000,1765432426201,66,199,133,2201,1765432424001
2,1765432425000,1765432427267,66,205,139,2267,1765432425019
2,1765432426000,1765432428339,79,253,174,2339,1765432426053
2,1765432427000,1765432429347,93,292,199,2347,1765432427032
2,1765432428000,1765432430292,103,319,216,2292,1765432428059
2,1765432429000,1765432431206,110,331,221,2206,1765432429009
2,1765432430000,1765432432327,118,361,243,2327,1765432430029
2,1765432431000,1765432433335,131,397,266,2335,1765432431042
2,1765432432000,1765432434364,126,385,259,2364,1765432432071
2,1765432433000,1765432435279,122,388,266,2279,1765432433015
2,1765432434000,1765432436324,124,388,264,2324,1765432434080
2,1765432435000,1765432437426,115,349,234,2426,1765432435105
2,1765432436000,1765432438354,119,358,239,2354,1765432436034
2,1765432437000,1765432439298,111,334,223,2298,1765432437008
2,1765432438000,1765432440490,93,280,187,2490,1765432438257
2,1765432439000,1765432441311,82,250,168,2311,1765432439000
2,1765432440000,1765432442238,70,214,144,2238,1765432440031
2,1765432441000,1765432443383,72,217,145,2383,1765432441023
2,1765432442000,1765432444396,63,187,124,2396,1765432442009
2,1765432443000,1765432445324,61,181,120,2324,1765432443082
2,1765432444000,1765432446236,66,199,133,2236,1765432444009
2,1765432445000,1765432447267,70,208,138,2267,1765432445057
2,1765432446000,1765432448256,82,259,177,2256,1765432446045
2,1765432447000,1765432449218,93,298,205,2218,1765432446999
2,1765432448000,1765432450231,103,313,210,2231,1765432448063
2,1765432449000,1765432451360,105,328,223,2360,1765432449030
2,1765432450000,1765432452182,107,334,227,2182,1765432450004
2,1765432451000,1765432453320,121,367,246,2320,1765432451117
2,1765432452000,1765432454305,130,397,267,2305,1765432452023
2,1765432453000,1765432455259,134,406,272,2259,1765432453053
2,1765432454000,1765432456290,128,391,263,2290,1765432454090
2,1765432455000,1765432457371,121,364,243,2371,1765432455118
2,1765432456000,1765432458328,109,331,222,2328,1765432456036
2,1765432457000,1765432459424,113,340,227,2424,1765432457103
2,1765432458000,1765432460355,109,325,216,2355,1765432458069
2,1765432459000,1765432461272,88,265,177,2272,1765432459015
2,1765432460000,1765432462315,82,247,165,2315,1765432460093
2,1765432461000,1765432463416,75,223,148,2416,1765432461127
2,1765432462000,1765432464264,71,211,140,2264,1765432462012
2,1765432463000,1765432465463,69,205,136,2463,1765432463034
2,1765432464000,1765432466410,69,208,139,2410,1765432464062
2,1765432465000,1765432467236,78,235,157,2236,1765432465023
2,1765432466000,1765432468257,85,256,171,2257,1765432466026
2,1765432467000,1765432469247,86,265,179,2247,1765432467036
2,1765432468000,1765432470271,88,277,189,2271,1765432468058
2,1765432469000,1765432471250,103,319,216,2250,1765432469012
2,1765432470000,1765432472359,118,364,246,2359,1765432470110
2,1765432471000,1765432473279,125,379,254,2279,1765432471027
2,1765432472000,1765432474399,135,412,277,2399,1765432472150
2,1765432473000,1765432475956,143,445,302,2956,1765432473021
2,1765432474000,1765432476365,141,433,292,2365,1765432474127
2,1765432475000,1765432477363,131,397,266,2363,1765432475072
2,1765432476000,1765432478292,121,370,249,2292,1765432476080
2,1765432477000,1765432491817,108,325,217,14817,9223372036854775807
2,1765432478000,1765432491821,92,277,185,13821,9223372036854775807
2,1765432479000,1765432491866,57,172,115,12866,9223372036854775807
2,1765432480000,1765432491871,14,40,26,11871,9223372036854775807
